Category,Reviews,Installs,Type,Size,Price,Content Rating,Genres,Current Version,Rating > 80%
6,190613,10000000.0,0,11.0,0.0,0,9,5,True
18,18616,1000000.0,0,10.0,0.0,0,56,1,True
18,1311,10000.0,0,14.0,0.0,0,11,4,True
31,29706,1000000.0,0,11.0,0.0,1,95,2,True
17,4972230,100000000.0,0,9.9,0.0,0,38,1,True
13,51227,1000000.0,0,28.0,0.0,0,23,4,True
6,27,5000.0,0,0.6,0.0,0,9,5,True
18,847,10000.0,0,21.0,0.0,0,11,2,True
17,299046,10000000.0,0,47.0,0.0,3,34,0,True
14,4435,500000.0,0,7.9,0.0,0,24,2,True
25,22032,1000000.0,0,3.7,0.0,0,86,5,True
17,43055,5000000.0,0,95.0,0.0,0,45,2,True
18,18,50.0,0,1.3,0.0,0,30,1,True
11,112656,5000000.0,0,93.0,0.0,0,21,3,True
18,12784,1000000.0,0,15.0,0.0,0,17,1,True
17,1878,100000.0,0,20.0,0.0,1,100,1,True
7,5084,100000.0,0,9.6,0.0,3,10,1,True
19,33,1000.0,1,53.0,3.99,0,80,2,True
25,33926,1000000.0,0,17.0,0.0,0,86,4,True
21,104068,5000000.0,0,37.0,0.0,1,82,4,True
20,40467,1000000.0,0,22.0,0.0,0,81,5,True
18,13,1000.0,0,3.4,0.0,0,11,1,True
25,25438,1000000.0,0,3.2,0.0,0,86,1,True
4,294,10000.0,0,9.8,0.0,0,6,4,True
0,27,10000.0,0,17.0,0.0,0,0,1,True
17,147791,5000000.0,0,38.0,0.0,1,34,1,True
17,26893,1000000.0,0,20.0,0.0,1,29,1,True
25,3446,500000.0,0,19.0,0.0,0,86,1,True
18,4,100.0,0,8.3,0.0,0,11,3,True
23,101455,5000000.0,0,6.2,0.0,0,36,2,True
18,1699,100000.0,0,72.0,0.0,0,19,1,True
18,256,10000.0,0,30.0,0.0,0,40,1,True
18,3,100.0,0,1.8,0.0,3,11,3,True
20,20,10.0,0,4.2,0.0,1,81,1,True
18,4443407,100000000.0,0,67.0,0.0,2,28,2,True
22,13,100.0,0,2.6,0.0,0,83,0,True
18,45,1000.0,0,23.0,0.0,1,30,1,True
24,75,1000.0,0,19.0,0.0,0,84,2,True
18,580,10000.0,0,2.1,0.0,0,17,1,True
31,210,10000.0,0,18.0,0.0,0,95,4,True
18,596628,10000000.0,0,99.0,0.0,0,30,3,True
17,127810,10000000.0,0,33.0,0.0,3,34,1,True
17,42079,5000000.0,0,93.0,0.0,0,42,5,True
18,73,1000.0,1,12.0,2.99,0,15,1,True
18,4207,100000.0,0,26.0,0.0,0,57,2,True
22,11677,1000000.0,0,19.0,0.0,0,83,1,True
4,5448,500000.0,0,12.0,0.0,0,6,4,True
25,79,10000.0,0,3.7,0.0,0,86,1,True
13,10445,500000.0,0,48.0,0.0,0,23,1,True
10,9,1000.0,0,3.3,0.0,0,20,1,True
22,34753,1000000.0,0,22.0,0.0,0,83,1,True
16,12,500.0,0,6.0,0.0,0,26,4,True
17,6698,500000.0,0,46.0,0.0,2,34,1,True
23,79464,1000000.0,0,27.0,0.0,0,36,5,True
16,1213,100000.0,0,13.0,0.0,0,26,2,True
25,417,10000.0,0,15.0,0.0,0,86,3,True
18,2223,100000.0,0,8.6,0.0,1,17,1,True
17,1167143,100000000.0,0,12.0,0.0,0,29,1,True
22,71898,5000000.0,0,23.0,0.0,0,83,6,True
18,345,100000.0,0,14.0,0.0,2,40,1,True
11,166,10000.0,0,3.5,0.0,0,21,2,True
18,133,10000.0,0,48.0,0.0,0,30,1,True
19,5,100.0,0,28.0,0.0,0,80,3,True
4,373,10000.0,0,4.0,0.0,0,6,1,True
25,24265,1000000.0,0,3.3,0.0,0,86,4,True
18,379415,10000000.0,0,68.0,0.0,0,54,1,True
21,68,10000.0,0,6.5,0.0,0,82,5,True
26,6626,1000000.0,0,9.1,0.0,0,87,6,True
31,23291,1000000.0,0,14.0,0.0,2,95,3,True
17,1604146,10000000.0,0,57.0,0.0,1,34,4,True
9,21867,1000000.0,0,39.0,0.0,1,17,2,True
17,90415,10000000.0,0,84.0,0.0,0,29,1,True
25,885,100000.0,0,8.0,0.0,0,86,1,True
3,1322,100000.0,0,3.5,0.0,0,5,6,True
18,432,100000.0,0,63.0,0.0,2,50,1,True
25,19,500.0,0,3.3,0.0,0,86,1,True
18,10,500.0,0,5.8,0.0,0,17,0,True
17,59854,5000000.0,0,7.8,0.0,0,35,2,True
24,382,10000.0,0,12.0,0.0,0,84,2,True
14,8481,1000000.0,0,7.5,0.0,0,24,2,True
17,5341,100000.0,0,8.8,0.0,1,34,1,True
23,328,10000.0,0,11.0,0.0,0,36,2,True
11,1992,50000.0,0,24.0,0.0,0,21,3,True
25,112482,5000000.0,0,2.1,0.0,0,86,1,True
25,225544,10000000.0,0,8.1,0.0,0,86,3,True
22,1376,100000.0,1,5.5,1.49,0,83,1,True
20,39,5000.0,0,12.0,0.0,0,81,1,True
0,194216,5000000.0,0,39.0,0.0,0,0,2,True
11,111254,1000000.0,0,7.4,0.0,0,21,1,True
31,51684,10000000.0,0,8.5,0.0,1,95,4,True
10,4,500.0,0,61.0,0.0,0,20,1,True
17,528550,10000000.0,0,73.0,0.0,1,29,1,True
17,415,10000.0,0,52.0,0.0,3,41,1,True
17,2,1.0,1,20.0,1.49,0,29,1,True
18,4450890,100000000.0,0,67.0,0.0,2,28,2,True
7,185,10000.0,0,5.0,0.0,3,10,8,True
19,73,10000.0,0,6.3,0.0,0,80,2,True
17,22333,1000000.0,0,9.7,0.0,2,34,2,True
18,1553,100000.0,0,9.2,0.0,0,11,3,True
18,1329008,50000000.0,0,97.0,0.0,0,61,2,True
18,1667,10000.0,1,17.0,14.99,1,44,1,True
27,7566,500000.0,0,4.0,0.0,0,88,6,True
30,714665,10000000.0,0,50.0,0.0,0,94,4,True
13,26540,1000000.0,0,43.0,0.0,0,23,2,True
22,42677,1000000.0,0,22.0,0.0,0,83,1,True
4,416,10000.0,0,6.0,0.0,0,6,1,True
17,438911,10000000.0,0,99.0,0.0,1,34,1,True
25,75,10000.0,0,25.0,0.0,0,86,1,True
18,32,10000.0,0,60.0,0.0,0,11,6,True
4,8,5000.0,0,2.6,0.0,0,6,2,True
13,71269,1000000.0,0,49.0,0.0,0,23,2,True
15,3945,500000.0,0,9.4,0.0,0,25,4,True
15,15,1000.0,0,0.46,0.0,0,25,2,True
18,157322,5000000.0,0,9.2,0.0,1,17,1,True
25,61,1000.0,0,6.3,0.0,0,86,1,True
12,441,100000.0,0,24.0,0.0,0,22,2,True
3,44,1000.0,0,0.619,0.0,0,5,0,True
18,20368,500000.0,0,31.0,0.0,1,44,3,True
26,29,100.0,1,39.0,1.99,0,87,1,True
12,5093,500000.0,0,56.0,0.0,0,22,1,True
16,82,5000.0,0,8.7,0.0,0,26,2,True
13,11689,500000.0,0,20.0,0.0,0,23,1,True
22,74476,10000000.0,0,23.0,0.0,0,83,1,True
26,4724,1000000.0,0,5.4,0.0,0,87,1,True
16,3937,100000.0,0,15.0,0.0,0,26,8,True
25,269,50000.0,0,0.647,0.0,0,86,4,True
17,3344300,50000000.0,0,22.0,0.0,2,38,2,True
16,726074,10000000.0,0,45.0,0.0,0,26,1,True
30,58820,1000000.0,0,37.0,0.0,0,94,3,True
26,35,1000.0,1,0.024,3.99,0,87,1,True
18,1160,100000.0,0,37.0,0.0,0,75,1,True
18,254,10000.0,0,25.0,0.0,1,33,1,True
25,2925,100000.0,0,16.0,0.0,0,86,1,True
13,87,10000.0,0,33.0,0.0,0,23,2,True
18,31,500.0,0,7.3,0.0,0,11,0,True
13,24094,1000000.0,0,18.0,0.0,0,23,3,True
20,22492,1000000.0,0,1.5,0.0,0,81,2,True
28,86,10000.0,0,2.8,0.0,0,89,1,True
22,4865132,100000000.0,0,51.0,0.0,0,83,9,True
11,129,1000.0,1,2.7,399.99,1,21,2,True
8,37862,1000000.0,0,5.4,0.0,0,11,1,True
23,315,10000.0,0,7.7,0.0,0,36,6,True
17,28510,500000.0,0,78.0,0.0,1,31,2,True
17,396090,10000000.0,0,26.0,0.0,1,100,1,True
18,129603,1000000.0,1,23.0,2.99,2,79,1,True
18,1661,10000.0,1,63.0,9.99,0,44,1,True
21,6200739,100000000.0,0,15.0,0.0,0,82,4,True
18,66660,5000000.0,0,22.0,0.0,0,32,5,True
25,36557,1000000.0,0,14.0,0.0,0,86,2,True
10,8,500.0,0,16.0,0.0,0,20,1,True
21,151095,5000000.0,0,12.0,0.0,3,82,4,True
25,1363,10000.0,1,1.6,2.59,0,86,2,True
6,72065,1000000.0,0,13.0,0.0,0,9,3,True
17,16815,1000000.0,0,59.0,0.0,1,34,1,True
17,8,100.0,1,6.3,0.99,1,34,1,True
14,22584,1000000.0,0,16.0,0.0,0,24,4,True
25,23,5000.0,0,0.283,0.0,0,86,1,True
18,2931,100000.0,0,0.818,0.0,0,17,1,True
17,32522,1000000.0,0,44.0,0.0,0,38,1,True
23,129409,1000000.0,1,73.0,1.99,0,36,1,True
23,552,5000.0,1,1.6,1.0,0,36,3,True
20,2036,100000.0,0,6.8,0.0,0,81,1,True
25,142,5000.0,1,0.026,1.0,0,86,1,True
26,252,10000.0,1,24.0,0.99,0,87,1,True
22,847159,10000000.0,0,4.2,0.0,0,83,4,True
17,2123793,100000000.0,0,49.0,0.0,0,35,3,True
20,80987,5000000.0,0,25.0,0.0,1,81,2,True
17,20364,5000000.0,0,45.0,0.0,0,38,1,True
19,623,50000.0,0,20.0,0.0,1,80,4,True
18,477,10000.0,0,1.6,0.0,0,11,1,True
14,7573,1000000.0,0,18.0,0.0,0,24,8,True
18,43,10000.0,0,3.7,0.0,0,11,1,True
17,8,10.0,1,38.0,0.99,1,29,1,True
27,9653,1000000.0,0,5.1,0.0,0,88,1,True
17,3039889,10000000.0,0,18.0,0.0,3,34,1,True
20,420,50000.0,0,18.0,0.0,0,81,1,True
3,5,1000.0,0,4.3,0.0,0,5,1,True
18,65146,10000000.0,0,100.0,0.0,3,40,2,True
25,54207,5000000.0,0,4.4,0.0,0,86,3,True
28,8343,50000.0,1,8.3,4.99,0,89,6,True
18,265,50000.0,0,8.2,0.0,0,17,1,True
25,15911,1000000.0,0,16.0,0.0,0,86,4,True
17,30002,1000000.0,0,29.0,0.0,1,100,2,True
7,12632,1000000.0,0,29.0,0.0,3,10,3,True
18,109,10000.0,0,25.0,0.0,0,40,1,True
20,241,10000.0,0,7.5,0.0,1,81,2,True
4,4,100.0,0,12.0,0.0,0,6,1,True
26,35,500.0,1,5.2,1.49,0,87,1,True
17,306,10000.0,0,61.0,0.0,0,41,2,True
11,5055,100000.0,0,17.0,0.0,0,21,4,True
18,23609,1000000.0,0,31.0,0.0,1,30,1,True
18,7046,500000.0,0,87.0,0.0,2,35,0,True
17,522466,10000000.0,0,37.0,0.0,3,44,1,True
10,28,1000.0,0,6.3,0.0,0,20,8,True
23,68072,5000000.0,0,40.0,0.0,0,36,1,True
19,4,500.0,0,27.0,0.0,0,80,3,True
18,21,1000.0,0,2.5,0.0,0,17,5,True
21,39735,5000000.0,0,18.0,0.0,1,82,3,True
21,42750,10000000.0,0,9.9,0.0,0,82,2,True
18,5195,100000.0,0,64.0,0.0,3,17,1,True
17,59223,5000000.0,0,46.0,0.0,1,34,1,True
18,15105,1000000.0,0,36.0,0.0,0,11,3,True
17,6181640,100000000.0,0,58.0,0.0,0,29,2,True
17,88941,1000000.0,0,34.0,0.0,1,34,3,True
17,889425,10000000.0,0,45.0,0.0,1,34,1,True
8,423,100000.0,0,21.0,0.0,0,11,6,True
20,111,1000.0,0,5.9,0.0,0,81,2,True
30,58981,10000000.0,0,5.4,0.0,0,94,1,True
25,428581,10000000.0,0,4.7,0.0,0,86,1,True
31,44274,1000000.0,0,8.0,0.0,0,95,4,True
16,10,1000.0,0,3.0,0.0,0,26,1,True
17,63056,1000000.0,0,8.1,0.0,1,37,1,True
8,56065,1000000.0,0,37.0,0.0,0,11,3,True
19,8,500.0,0,1.2,0.0,0,80,1,True
17,17453,1000000.0,0,99.0,0.0,3,38,1,True
19,156410,5000000.0,0,14.0,0.0,0,80,5,True
31,13169,1000000.0,0,25.0,0.0,2,95,3,True
27,115,10000.0,0,1.4,0.0,0,88,1,True
7,10,5000.0,0,11.0,0.0,0,10,1,True
3,215,10000.0,0,30.0,0.0,1,5,1,True
17,13079,500000.0,0,30.0,0.0,2,41,1,True
18,899748,10000000.0,0,80.0,0.0,0,30,2,True
23,340,5000.0,1,15.0,1.99,0,36,1,True
22,7118,1000000.0,0,9.2,0.0,0,83,1,True
26,58052,5000000.0,0,4.0,0.0,1,87,1,True
3,218451,10000000.0,0,4.7,0.0,0,5,3,True
18,447,100000.0,0,3.7,0.0,3,17,1,True
32,891,50000.0,0,6.4,0.0,0,96,4,True
18,4251,1000000.0,0,13.0,0.0,0,11,2,True
17,125,5000.0,0,70.0,0.0,1,41,1,True
18,39153,1000000.0,0,98.0,0.0,0,35,1,True
20,79130,5000000.0,0,23.0,0.0,1,81,3,True
25,60,1000.0,1,6.9,3.99,0,86,4,True
18,3762,1000000.0,0,44.0,0.0,0,14,1,True
17,90218,1000000.0,0,97.0,0.0,1,33,1,True
26,62209,10000000.0,0,7.4,0.0,0,87,6,True
19,26,1000.0,0,6.1,0.0,0,80,1,True
28,39,10000.0,0,95.0,0.0,0,89,1,True
17,101762,1000000.0,0,11.0,0.0,1,34,2,True
18,7,1000.0,0,3.5,0.0,0,11,1,True
18,246,10000.0,0,11.0,0.0,0,11,2,True
20,22098,1000000.0,0,18.0,0.0,0,81,4,True
11,69973,1000000.0,0,3.8,0.0,0,21,1,True
26,248,10000.0,0,2.8,0.0,3,87,9,True
23,55,1000.0,1,63.0,4.49,0,36,2,True
13,42,1000.0,0,18.0,0.0,0,23,1,True
26,51145,10000000.0,0,6.2,0.0,0,87,1,True
18,761,50000.0,0,11.0,0.0,0,11,2,True
25,85659,5000000.0,0,27.0,0.0,0,86,1,True
4,489,100000.0,0,20.0,0.0,0,6,1,True
18,37122,1000000.0,0,89.0,0.0,0,99,1,True
18,9465,500000.0,0,43.0,0.0,0,17,0,True
25,40676,1000000.0,0,25.0,0.0,0,86,2,True
0,801,5000.0,1,3.5,1.99,0,0,2,True
20,900064,10000000.0,0,13.0,0.0,3,81,4,True
17,2151039,50000000.0,0,75.0,0.0,1,34,2,True
28,27,1000.0,0,4.6,0.0,0,89,1,True
16,75,10000.0,0,11.0,0.0,0,26,1,True
18,1013,50000.0,1,58.0,2.99,0,12,1,True
18,472584,10000000.0,0,91.0,0.0,0,47,3,True
3,8894,100000.0,0,2.3,0.0,0,5,1,True
18,15,1000.0,0,5.2,0.0,0,11,1,True
27,10676,1000000.0,0,12.0,0.0,0,88,4,True
30,159622,5000000.0,0,23.0,0.0,0,78,6,True
17,1499373,100000000.0,0,33.0,0.0,0,34,1,True
28,349,100000.0,0,4.4,0.0,0,89,1,True
4,7149,1000000.0,0,11.0,0.0,0,6,2,True
19,4,1.0,0,25.0,0.0,0,80,1,True
4,63,5000.0,0,13.0,0.0,0,6,3,True
4,3,100.0,0,4.7,0.0,0,6,1,True
30,2588730,50000000.0,0,9.7,0.0,0,94,1,True
3,28237,100000.0,0,10.0,0.0,0,5,3,True
17,5465624,100000000.0,0,53.0,0.0,1,34,1,True
11,15993,1000000.0,0,45.0,0.0,0,21,4,True
4,108741,10000000.0,0,28.0,0.0,0,6,1,True
18,2910,50000.0,0,5.3,0.0,0,17,2,True
10,663,100000.0,0,6.0,0.0,0,20,1,True
17,10493,1000000.0,0,50.0,0.0,3,34,1,True
16,9,1000.0,0,8.7,0.0,0,26,7,True
18,128,10000.0,0,22.0,0.0,0,35,3,True
25,48211,1000000.0,0,7.4,0.0,0,86,3,True
17,29,1000.0,0,31.0,0.0,2,29,1,True
6,4,100.0,0,5.4,0.0,1,9,2,True
18,22,1000.0,0,8.6,0.0,1,11,3,True
26,71829,5000000.0,0,8.8,0.0,0,87,4,True
18,100,1000.0,0,10.0,0.0,0,11,3,True
26,29540,1000000.0,0,4.3,0.0,0,87,2,True
17,685981,100000000.0,0,37.0,0.0,0,29,6,True
21,315908,10000000.0,0,52.0,0.0,0,82,5,True
22,56114,10000000.0,0,17.0,0.0,0,83,2,True
18,15,50.0,0,94.0,0.0,0,11,2,True
18,34279,1000000.0,0,24.0,0.0,0,39,1,True
19,1533,50000.0,1,42.0,11.99,3,80,1,True
1,367,100000.0,0,25.0,0.0,0,3,1,True
11,4,100.0,0,5.9,0.0,0,21,1,True
18,238,10000.0,0,6.8,0.0,0,11,6,True
31,146,10000.0,0,3.0,0.0,0,95,2,True
13,12029,1000000.0,0,4.3,0.0,0,23,2,True
11,634,50000.0,0,2.0,0.0,0,21,2,True
11,178,1000.0,0,12.0,0.0,0,21,5,True
17,3656,100000.0,0,39.0,0.0,0,34,1,True
4,509,100000.0,0,3.2,0.0,0,6,1,True
6,136662,10000000.0,0,32.0,0.0,0,9,2,True
18,380,10000.0,0,6.7,0.0,0,17,1,True
18,15924,100000.0,1,4.2,7.99,1,44,1,True
22,2480,100000.0,0,2.5,0.0,0,83,4,True
25,29,1000.0,0,23.0,0.0,0,86,2,True
23,798,50000.0,0,4.7,0.0,2,36,3,True
21,367290,10000000.0,0,11.0,0.0,0,82,4,True
23,28895,5000000.0,0,82.0,0.0,1,36,4,True
18,25489,1000000.0,0,62.0,0.0,0,40,2,True
9,736864,10000000.0,0,20.0,0.0,1,17,3,True
32,32225,1000000.0,0,3.2,0.0,0,96,2,True
17,1500622,100000000.0,0,33.0,0.0,0,34,1,True
17,559,100000.0,0,32.0,0.0,2,34,1,True
26,175,1000.0,1,5.5,0.99,0,87,1,True
27,8,100.0,0,3.1,0.0,0,88,1,True
26,26,1000.0,0,5.6,0.0,0,87,1,True
16,1,50.0,0,3.2,0.0,0,26,1,True
22,1075016,100000000.0,0,47.0,0.0,3,83,4,True
18,1749,100000.0,0,6.2,0.0,0,30,1,True
18,10247,1000000.0,0,15.0,0.0,0,17,1,True
28,39,10000.0,0,18.0,0.0,0,92,1,True
23,10,100.0,1,6.1,3.88,0,36,1,True
17,2468915,50000000.0,0,92.0,0.0,1,34,1,True
8,9321,1000000.0,0,27.0,0.0,0,11,2,True
16,2,100.0,0,22.0,0.0,0,26,5,True
18,9199,500000.0,0,80.0,0.0,0,49,1,True
27,176873,1000000.0,0,4.5,0.0,0,88,1,True
6,132014,10000000.0,0,25.0,0.0,0,9,6,True
2,8572,1000000.0,0,25.0,0.0,0,4,1,True
6,2265084,50000000.0,0,6.1,0.0,0,9,5,True
16,2167,500000.0,0,1.4,0.0,0,26,1,True
17,145353,10000000.0,0,85.0,0.0,1,29,1,True
18,289,100000.0,0,19.0,0.0,0,17,1,True
18,154,10000.0,0,16.0,0.0,0,50,2,True
22,7605,500000.0,0,4.3,0.0,0,83,1,True
23,16257,500000.0,0,14.0,0.0,2,36,2,True
26,733838,10000000.0,0,21.0,0.0,0,87,2,True
25,615,10000.0,1,2.0,1.99,0,86,5,True
18,46741,10000000.0,0,50.0,0.0,0,57,1,True
21,101883,10000000.0,0,13.0,0.0,0,82,6,True
6,552441,10000000.0,0,29.0,0.0,0,9,6,True
7,738,10000.0,0,27.0,0.0,3,10,6,True
21,142512,10000000.0,0,15.0,0.0,0,82,6,True
18,256219,10000000.0,0,95.0,0.0,0,33,1,True
18,29155,1000000.0,0,83.0,0.0,0,53,1,True
18,100,5000.0,0,4.5,0.0,0,11,2,True
32,57,10000.0,0,15.0,0.0,0,96,2,True
18,12,100.0,0,2.3,0.0,0,11,1,True
27,74146,10000000.0,0,32.0,0.0,0,88,1,True
18,27130,5000000.0,0,35.0,0.0,0,40,1,True
22,157506,10000000.0,0,47.0,0.0,0,83,4,True
18,17,1000.0,0,50.0,0.0,0,33,1,True
21,10355,1000000.0,0,0.847,0.0,1,82,1,True
13,11506,100000.0,0,15.0,0.0,0,23,3,True
7,5152,100000.0,0,38.0,0.0,3,10,3,True
9,58028,5000000.0,0,17.0,0.0,1,17,4,True
19,23160,1000000.0,0,26.0,0.0,0,80,7,True
16,2586,100000.0,0,9.4,0.0,0,26,1,True
13,270294,5000000.0,0,58.0,0.0,0,23,6,True
17,39895,5000000.0,0,25.0,0.0,3,41,1,True
23,216,10000.0,0,40.0,0.0,0,36,2,True
17,7699,500000.0,0,83.0,0.0,3,34,5,True
22,267378,10000000.0,0,1.9,0.0,0,83,1,True
25,2013,100000.0,0,16.0,0.0,0,86,1,True
18,24877,5000000.0,0,54.0,0.0,0,65,2,True
22,1075277,100000000.0,0,47.0,0.0,3,83,4,True
25,981,100000.0,0,0.073,0.0,0,86,1,True
20,19583,1000000.0,0,37.0,0.0,1,81,5,True
11,3780,100000.0,0,11.0,0.0,0,21,6,True
25,2674051,50000000.0,0,26.0,0.0,0,86,2,True
4,23175,1000000.0,0,41.0,0.0,0,6,1,True
26,157495,10000000.0,0,6.4,0.0,0,87,4,True
17,1242855,50000000.0,0,27.0,0.0,1,34,3,True
13,480208,500000000.0,0,70.0,0.0,0,23,5,True
12,10225,1000000.0,0,36.0,0.0,0,22,4,True
18,325,50000.0,0,27.0,0.0,0,99,1,True
17,1218,500000.0,0,15.0,0.0,2,34,1,True
25,12,100.0,0,8.7,0.0,0,86,3,True
7,4953,1000000.0,0,15.0,0.0,1,10,8,True
18,228130,5000000.0,0,70.0,0.0,2,33,3,True
14,6896,500000.0,0,35.0,0.0,0,24,1,True
12,455377,10000000.0,0,35.0,0.0,0,22,4,True
27,9,50.0,0,25.0,0.0,0,88,1,True
13,17,500.0,0,14.0,0.0,0,23,1,True
26,2056,500000.0,0,9.8,0.0,0,87,6,True
25,78,10000.0,0,0.375,0.0,0,86,0,True
18,376223,1000000.0,0,24.0,0.0,0,33,1,True
17,3371,100000.0,0,78.0,0.0,1,34,1,True
17,2440877,10000000.0,0,32.0,0.0,1,34,2,True
4,822,100000.0,0,3.1,0.0,0,6,1,True
25,20,500.0,1,2.2,1.99,0,86,2,True
17,71468,1000000.0,0,51.0,0.0,1,31,5,True
18,18893,100000.0,0,91.0,0.0,0,32,1,True
17,10538,1000000.0,0,50.0,0.0,3,34,1,True
20,16404,1000000.0,0,2.3,0.0,0,81,1,True
18,43060,5000000.0,0,95.0,0.0,0,45,2,True
32,1421884,50000000.0,0,33.0,0.0,0,96,1,True
27,7969,100000.0,0,20.0,0.0,0,88,2,True
18,39779,5000000.0,0,19.0,0.0,0,102,4,True
17,1591129,50000000.0,0,48.0,0.0,0,29,1,True
16,28,1000.0,0,8.8,0.0,0,26,3,True
13,130104,10000000.0,0,25.0,0.0,0,23,5,True
26,12180,1000000.0,0,5.4,0.0,0,87,1,True
25,46,1000.0,0,24.0,0.0,0,86,2,True
6,205739,5000000.0,0,17.0,0.0,0,9,4,True
19,6035,100000.0,0,8.9,0.0,0,80,1,True
17,17,500.0,1,4.8,4.49,0,31,6,True
13,1,50.0,0,12.0,0.0,0,23,1,True
11,13819,1000000.0,0,3.9,0.0,0,21,3,True
25,725,100000.0,0,3.0,0.0,0,86,2,True
4,1,10.0,0,3.5,0.0,0,6,1,True
17,139432,10000000.0,0,4.7,0.0,0,41,1,True
31,104,10000.0,0,3.0,0.0,0,95,1,True
18,379245,10000000.0,0,68.0,0.0,0,54,1,True
25,166367,5000000.0,0,1.8,0.0,0,86,1,True
13,14709,5000000.0,0,15.0,0.0,0,23,2,True
9,288150,5000000.0,0,21.0,0.0,1,17,2,True
18,17069,500000.0,0,94.0,0.0,2,44,1,True
23,585564,10000000.0,0,33.0,0.0,0,36,1,True
17,11023,100000.0,1,16.0,3.99,1,41,1,True
3,27,5000.0,0,3.1,0.0,0,5,1,True
22,617,10000.0,1,12.0,1.99,0,83,1,True
16,88,5000.0,0,20.0,0.0,0,26,5,True
27,162831,5000000.0,0,43.0,0.0,0,88,8,True
13,5499,100000.0,0,94.0,0.0,0,23,2,True
20,4046,100000.0,0,63.0,0.0,1,81,1,True
7,2556,100000.0,0,56.0,0.0,3,10,2,True
18,242722,10000000.0,0,54.0,0.0,1,44,3,True
27,6120,100000.0,0,1.9,0.0,0,88,2,True
21,141584,10000000.0,0,22.0,0.0,1,82,1,True
27,66,1000.0,1,0.017,1.29,0,88,1,True
17,1138239,50000000.0,0,59.0,0.0,1,29,1,True
15,130272,10000000.0,0,50.0,0.0,0,25,1,True
0,253,50000.0,0,3.7,0.0,0,0,1,True
4,25,5000.0,0,7.9,0.0,0,6,1,True
18,11,100.0,0,7.2,0.0,0,17,3,True
17,3716278,50000000.0,0,36.0,0.0,1,34,0,True
18,7,500.0,0,7.5,0.0,0,30,1,True
17,1012,10000.0,0,50.0,0.0,1,34,1,True
1,27,500.0,0,2.5,0.0,0,3,2,True
27,71432,5000000.0,0,3.8,0.0,0,88,4,True
11,87951,5000000.0,0,68.0,0.0,0,21,9,True
31,131028,5000000.0,0,13.0,0.0,1,95,5,True
3,873,50000.0,0,2.5,0.0,0,5,2,True
17,7,100.0,0,15.0,0.0,0,29,1,True
19,395,1000.0,1,19.0,9.99,0,80,6,True
18,4656,100000.0,1,20.0,2.99,2,33,1,True
17,807338,10000000.0,0,93.0,0.0,1,40,2,True
18,2150,500000.0,0,20.0,0.0,0,46,1,True
25,136540,1000000.0,0,3.1,0.0,0,86,4,True
21,4602,500000.0,0,6.2,0.0,0,82,3,True
25,26,5000.0,0,2.2,0.0,0,86,1,True
17,1063,50000.0,0,18.0,0.0,1,41,1,True
18,1764,10000.0,1,8.3,3.99,2,33,1,True
17,2694969,100000000.0,0,78.0,0.0,0,34,2,True
22,852649,50000000.0,0,43.0,0.0,1,83,4,True
18,886418,50000000.0,0,6.5,0.0,0,33,1,True
25,40617,5000000.0,0,21.0,0.0,0,86,6,True
23,199739,10000000.0,0,66.0,0.0,0,36,1,True
27,9914,1000000.0,0,3.2,0.0,0,88,1,True
11,9400,1000000.0,0,6.1,0.0,0,21,1,True
23,29864,1000000.0,0,40.0,0.0,0,36,2,True
11,26,1000.0,0,3.6,0.0,0,21,1,True
31,27104,1000000.0,0,8.2,0.0,2,95,2,True
19,102858,1000000.0,0,9.8,0.0,0,80,2,True
7,7779,500000.0,0,12.0,0.0,3,10,6,True
18,48451,1000000.0,0,52.0,0.0,1,33,4,True
18,29495,1000000.0,0,56.0,0.0,1,40,1,True
18,214,5000.0,1,67.0,4.99,0,71,3,True
18,1060,100000.0,0,2.5,0.0,0,17,0,True
8,22384,1000000.0,0,17.0,0.0,0,11,4,True
25,118439,10000000.0,0,16.0,0.0,0,86,1,True
20,568,100000.0,0,27.0,0.0,3,81,1,True
18,1574546,50000000.0,0,37.0,0.0,0,65,6,True
0,13880,1000000.0,0,28.0,0.0,0,0,1,True
20,1264084,10000000.0,0,62.0,0.0,1,81,1,True
18,1484,100000.0,0,41.0,0.0,0,33,1,True
27,27820,1000000.0,0,4.7,0.0,0,88,2,True
25,40,1000.0,0,7.4,0.0,0,86,0,True
23,53,1000.0,0,12.0,0.0,1,36,0,True
25,32879,5000000.0,0,3.2,0.0,0,86,5,True
3,12322,500000.0,0,27.0,0.0,0,5,3,True
18,17,1000.0,0,2.4,0.0,0,35,1,True
5,2012,100000.0,0,3.6,0.0,0,7,1,True
31,2090,50000.0,0,4.6,0.0,0,95,1,True
23,43611,1000000.0,0,27.0,0.0,0,36,3,True
18,76608,1000000.0,0,24.0,0.0,2,45,1,True
6,483565,10000000.0,0,20.0,0.0,0,9,1,True
17,990796,10000000.0,0,75.0,0.0,0,34,1,True
19,3,100.0,0,22.0,0.0,0,80,3,True
18,160,5000.0,0,19.0,0.0,0,11,1,True
29,6849,1000000.0,0,1.2,0.0,0,93,1,True
24,16734,1000000.0,0,10.0,0.0,0,84,8,True
18,16,100.0,0,10.0,0.0,0,11,1,True
